continent,location,date,new_vaccinations,population,current_vax,f0_
South America,Argentina,2021-09-17,373808,45605823,47322096,103.76327601850318
South America,Argentina,2021-09-18,262026,45605823,47584122,104.33782107166448
South America,Argentina,2021-09-19,257410,45605823,47841532,104.902244610299
South America,Argentina,2021-09-20,187362,45605823,48028894,105.31307372744922
South America,Argentina,2021-09-21,313926,45605823,48342820,106.00142003796313
South America,Argentina,2021-09-22,397853,45605823,48740673,106.87379328731772
South America,Argentina,2021-09-23,280822,45605823,49021495,107.48955237580078
South America,Argentina,2021-09-24,267711,45605823,49289206,108.076562942412
South America,Argentina,2021-09-25,298042,45605823,49587248,108.73008036714961
South America,Argentina,2021-09-26,179132,45605823,49766380,109.12286354310501
South America,Argentina,2021-09-27,155001,45605823,49921381,109.4627346161476
South America,Argentina,2021-09-28,243269,45605823,50164650,109.99615114938284
South America,Argentina,2021-09-29,295530,45605823,50460180,110.6441605055565
South America,Argentina,2021-09-30,262607,45605823,50722787,111.21997951884346
South America,Argentina,2021-10-01,307686,45605823,51030473,111.8946433660456
South America,Argentina,2021-10-02,320152,45605823,51350625,112.59664144203691
South America,Argentina,2021-10-03,196482,45605823,51547107,113.02746800556586
South America,Argentina,2021-10-04,152385,45605823,51699492,113.36160296898929
South America,Argentina,2021-10-05,192743,45605823,51892235,113.78423101804347
South America,Argentina,2021-10-06,252996,45605823,52145231,114.3389759680469
South America,Argentina,2021-10-07,252833,45605823,52398064,114.89336350755035
South America,Argentina,2021-10-08,273323,45605823,52671387,115.4926795203323
South America,Argentina,2021-10-09,159945,45605823,52831332,115.8433913143065
South America,Argentina,2021-10-10,160655,45605823,52991987,116.19565992702292
South America,Argentina,2021-10-11,135233,45605823,53127220,116.49218565795863
South America,Argentina,2021-10-14,361598,45605823,53488818,117.28506247985044
South America,Argentina,2021-10-15,388787,45605823,53877605,118.13755668875881
South America,Argentina,2021-10-16,501961,45605823,54379566,119.23820780517435
South America,Argentina,2021-10-20,504943,45605823,54884509,120.34539756030715
South America,Argentina,2021-10-21,209219,45605823,55093728,120.80415257499027
South America,Argentina,2021-10-22,398310,45605823,55492038,121.67752788936623
South America,Argentina,2021-10-23,417368,45605823,55909406,122.59269172710687
South America,Argentina,2021-10-24,302785,45605823,56212191,123.25660913958289
South America,Argentina,2021-10-25,78272,45605823,56290463,123.4282363460473
South America,Argentina,2021-10-26,424893,45605823,56715356,124.35990026975283
South America,Argentina,2021-10-27,332195,45605823,57047551,125.08830506139535
South America,Argentina,2021-10-28,336255,45605823,57383806,125.8256122250003
South America,Argentina,2021-10-29,431567,45605823,57815373,126.77191024488255
South America,Argentina,2021-10-30,199543,45605823,58014916,127.20944867062261
South America,Argentina,2021-10-31,202282,45605823,58217198,127.65299290838365
South America,Argentina,2021-11-01,148623,45605823,58365821,127.97887892517585
South America,Argentina,2021-11-02,210374,45605823,58576195,128.4401665111931
South America,Argentina,2021-11-03,74334,45605823,58650529,128.60315885539441
South America,Argentina,2021-11-04,552352,45605823,59202881,129.81430244115978
South America,Argentina,2021-11-07,363518,45605823,59566399,130.61138925176289
South America,Argentina,2021-11-08,168351,45605823,59734750,130.98053290256377
South America,Argentina,2021-11-09,138703,45605823,59873453,131.2846673110142
South America,Argentina,2021-11-10,201925,45605823,60075378,131.72742875399922
South America,Argentina,2021-11-11,241176,45605823,60316554,132.25625596099866
South America,Argentina,2021-11-12,195516,45605823,60512070,132.68496437395726
South America,Argentina,2021-11-13,196749,45605823,60708819,133.11637638904136
South America,Argentina,2021-11-14,222337,45605823,60931156,133.60389527451352
South America,Argentina,2021-11-15,1297018,45605823,62228174,136.44786982574573
South America,Argentina,2021-11-20,214081,45605823,62442255,136.91728575975924
South America,Argentina,2021-11-21,114402,45605823,62556657,137.16813530587967
South America,Argentina,2021-11-22,132111,45605823,62688768,137.45781541975461
South America,Argentina,2021-11-23,300974,45605823,62989742,138.11776184808681
South America,Argentina,2021-11-28,149125,45605823,63138867,138.44474860151081
South America,Argentina,2021-11-29,352874,45605823,63491741,139.21849628719559
South America,Argentina,2021-11-30,366976,45605823,63858717,140.02316546288398
South America,Argentina,2021-12-01,373463,45605823,64232180,140.84205869939021
South America,Argentina,2021-12-02,395132,45605823,64627312,141.708465605368
South America,Argentina,2021-12-03,326568,45605823,64953880,142.42453206030291
South America,Argentina,2021-12-04,184327,45605823,65138207,142.82870632550583
South America,Argentina,2021-12-05,110748,45605823,65248955,143.07154373686009
South America,Argentina,2021-12-08,485477,45605823,65734432,144.13605034602708
South America,Argentina,2021-12-11,178611,45605823,65913043,144.52769112400406
South America,Argentina,2021-12-12,109822,45605823,66022865,144.76849809288609
South America,Argentina,2021-12-13,291424,45605823,66314289,145.4075042127844
South America,Argentina,2021-12-14,331643,45605823,66645932,146.13469863267241
South America,Argentina,2021-12-15,370175,45605823,67016107,146.94638226351051
South America,Argentina,2021-12-16,311393,45605823,67327500,147.62917445870895
South America,Argentina,2021-12-17,298658,45605823,67626158,148.28404258815812
South America,Argentina,2021-12-18,174667,45605823,67800825,148.66703534765725
South America,Argentina,2021-12-19,115695,45605823,67916520,148.92072005805048
South America,Argentina,2021-12-20,300659,45605823,68217179,149.57997578510972
South America,Argentina,2021-12-23,342474,45605823,68559653,150.33091936527492
South America,Argentina,2021-12-24,307321,45605823,68866974,151.00478287608141
South America,Argentina,2021-12-27,72073,45605823,68939047,151.16281752003465
South America,Argentina,2021-12-28,858958,45605823,69798005,153.04625683435205
South America,Argentina,2021-12-31,82358,45605823,69880363,153.22684342304271
South America,Argentina,2022-01-01,22527,45605823,69902890,153.27623843121961
South America,Argentina,2022-01-02,130766,45605823,70033656,153.56296936029418
South America,Argentina,2022-01-09,201692,45605823,70235348,154.0052199036075
South America,Argentina,2022-01-10,426304,45605823,70661652,154.93997773047533
North America,Aruba,2021-04-13,2515,107195,2515,2.3461915201268715
North America,Aruba,2021-04-14,2612,107195,5127,4.7828723354634075
North America,Aruba,2021-04-15,2346,107195,7473,6.97140724847241
North America,Aruba,2021-04-16,2409,107195,9882,9.2187135594010918
North America,Aruba,2021-04-17,2627,107195,12509,11.669387564718503
North America,Aruba,2021-04-18,69,107195,12578,11.733756238630534
North America,Aruba,2021-04-19,2527,107195,15105,14.091142310742105
North America,Aruba,2021-04-20,2201,107195,17306,16.144409720602638
North America,Aruba,2021-04-21,1963,107195,19269,17.975651849433273
North America,Aruba,2021-04-22,1946,107195,21215,19.791035029618918
North America,Aruba,2021-04-23,3662,107195,24877,23.207239143616771
North America,Aruba,2021-04-24,1329,107195,26206,24.447035775922384
North America,Aruba,2021-04-25,3824,107195,30030,28.014366341713696
North America,Aruba,2021-04-26,257,107195,30287,28.25411633005271
North America,Aruba,2021-04-29,1178,107195,31465,29.3530481832175
North America,Aruba,2021-04-30,1019,107195,32484,30.303652222585008
North America,Aruba,2021-05-04,1228,107195,33712,31.449228042352722
North America,Aruba,2021-05-05,546,107195,34258,31.958580157656609
North America,Aruba,2021-05-06,51,107195,34309,32.006157003591582
North America,Aruba,2021-05-07,705,107195,35014,32.66383693269276
North America,Aruba,2021-05-08,441,107195,35455,33.075236718130505
North America,Aruba,2021-05-11,1261,107195,36716,34.251597555856151
North America,Aruba,2021-05-12,1362,107195,38078,35.522179206119688
North America,Aruba,2021-05-13,1202,107195,39280,36.643500163253883
North America,Aruba,2021-05-14,2095,107195,41375,38.597882363916227
North America,Aruba,2021-05-15,1066,107195,42441,39.592331731890482
North America,Aruba,2021-05-18,2728,107195,45169,42.13722654974579
North America,Aruba,2021-05-19,2273,107195,47442,44.257661271514529
North America,Aruba,2021-05-20,1914,107195,49356,46.043192313074307
North America,Aruba,2021-05-21,2082,107195,51438,47.985447082419888
North America,Aruba,2021-05-22,3392,107195,54830,51.149773776761975
North America,Aruba,2021-05-23,5076,107195,59906,55.885069266290408
North America,Aruba,2021-05-24,1285,107195,61191,57.083819207985442
North America,Aruba,2021-05-25,1621,107195,62812,58.59601660525211
North America,Aruba,2021-05-26,288,107195,63100,58.864685852884932
North America,Aruba,2021-05-27,651,107195,63751,59.471990298054948
North America,Aruba,2021-05-28,782,107195,64533,60.201501935724608
North America,Aruba,2021-05-29,564,107195,65097,60.727645879005557
North America,Aruba,2021-06-01,478,107195,65575,61.173562199729467
North America,Aruba,2021-06-02,512,107195,66087,61.651196417743371
North America,Aruba,2021-06-03,1419,107195,67506,62.974952189934228
North America,Aruba,2021-06-04,14,107195,67520,62.988012500583046
North America,Aruba,2021-06-07,457,107195,67977,63.414338355333733
North America,Aruba,2021-06-08,660,107195,68637,64.030038714492278
North America,Aruba,2021-06-09,620,107195,69257,64.608423900368479
North America,Aruba,2021-06-10,557,107195,69814,65.128037688325009
North America,Aruba,2021-06-11,522,107195,70336,65.6150006996595
North America,Aruba,2021-06-12,2076,107195,72412,67.551658193012727
North America,Aruba,2021-06-15,395,107195,72807,67.9201455291758
North America,Aruba,2021-06-16,411,107195,73218,68.3035589346518
North America,Aruba,2021-06-17,435,107195,73653,68.709361444097212
North America,Aruba,2021-06-18,456,107195,74109,69.134754419515829
North America,Aruba,2021-06-21,423,107195,74532,69.529362376976536
North America,Aruba,2021-06-22,19,107195,74551,69.54708708428565
North America,Aruba,2021-06-23,524,107195,75075,70.035915854284241
North America,Aruba,2021-06-24,433,107195,75508,70.439852605065539
North America,Aruba,2021-06-28,585,107195,76093,70.985587014319691
North America,Aruba,2021-06-29,512,107195,76605,71.4632212323336
North America,Aruba,2021-06-30,869,107195,77474,72.273893371892356
North America,Aruba,2021-07-01,160,107195,77634,72.423154065021691
North America,Aruba,2021-07-02,568,107195,78202,72.953029525630868
North America,Aruba,2021-07-06,587,107195,78789,73.500629693549129
North America,Aruba,2021-07-07,484,107195,79273,73.952143290265411
North America,Aruba,2021-07-08,475,107195,79748,74.395260972993142
North America,Aruba,2021-07-09,549,107195,80297,74.9074117262932
North America,Aruba,2021-07-10,1260,107195,81557,76.082839684686789
North America,Aruba,2021-07-13,371,107195,81928,76.428937916880443
North America,Aruba,2021-07-14,465,107195,82393,76.862726806287611
North America,Aruba,2021-07-15,547,107195,82940,77.37301180092355
North America,Aruba,2021-07-16,23,107195,82963,77.3944680255609
North America,Aruba,2021-07-20,11,107195,82974,77.404729698213544
North America,Aruba,2021-07-21,462,107195,83436,77.835719949624519
North America,Aruba,2021-07-22,467,107195,83903,78.271374597695782
North America,Aruba,2021-07-23,59,107195,83962,78.326414478287234
North America,Aruba,2021-07-27,508,107195,84470,78.8003171789729
North America,Aruba,2021-07-28,411,107195,84881,79.1837305844489
North America,Aruba,2021-07-29,398,107195,85279,79.555016558608145
North America,Aruba,2021-07-30,293,107195,85572,79.828350202901248
North America,Aruba,2021-07-31,911,107195,86483,80.678203274406457
North America,Aruba,2021-08-01,4,107195,86487,80.68193479173469
North America,Aruba,2021-08-02,175,107195,86662,80.8451886748449
North America,Aruba,2021-08-03,355,107195,87017,81.176360837725639
North America,Aruba,2021-08-04,79,107195,87096,81.250058304958245
North America,Aruba,2021-08-05,181,107195,87277,81.418909464060832
North America,Aruba,2021-08-06,263,107195,87540,81.664256728392175
North America,Aruba,2021-08-10,417,107195,87957,82.053267409860524
North America,Aruba,2021-08-11,597,107195,88554,82.610196371099391
North America,Aruba,2021-08-12,215,107195,88769,82.810765427491944
North America,Aruba,2021-08-13,495,107195,89264,83.272540696860858
North America,Aruba,2021-08-17,573,107195,89837,83.807080554130323
North America,Aruba,2021-08-18,424,107195,90261,84.202621390923085
North America,Aruba,2021-08-19,366,107195,90627,84.544055226456464
North America,Aruba,2021-08-20,265,107195,90892,84.791268249451932
North America,Aruba,2021-08-23,320,107195,91212,85.089789635710616
North America,Aruba,2021-08-24,242,107195,91454,85.31554643406875
North America,Aruba,2021-08-25,297,107195,91751,85.592611595690087
North America,Aruba,2021-08-26,287,107195,92038,85.860347963990861
North America,Aruba,2021-08-27,283,107195,92321,86.124352814963387
North America,Aruba,2021-08-30,76,107195,92397,86.195251644199828
North America,Aruba,2021-08-31,572,107195,92969,86.728858622137224
North America,Aruba,2021-09-01,407,107195,93376,87.108540510285
North America,Aruba,2021-09-02,235,107195,93611,87.327767153318717
North America,Aruba,2021-09-03,180,107195,93791,87.495685433089236
North America,Aruba,2021-09-07,100,107195,93891,87.588973366295065
North America,Aruba,2021-09-08,284,107195,94175,87.85391109659966
North America,Aruba,2021-09-09,242,107195,94417,88.0796678949578
North America,Aruba,2021-09-10,250,107195,94667,88.3128877279724
North America,Aruba,2021-09-11,821,107195,95488,89.078781659592337
North America,Aruba,2021-09-12,1902,107195,97390,90.8531181491674
North America,Aruba,2021-09-13,4,107195,97394,90.856849666495648
North America,Aruba,2021-09-14,404,107195,97798,91.233732916647241
North America,Aruba,2021-09-15,464,107195,98262,91.666588926722326
North America,Aruba,2021-09-16,386,107195,98648,92.026680348896875
North America,Aruba,2021-09-21,393,107195,99041,92.393301926395822
North America,Aruba,2021-09-22,26,107195,99067,92.417556789029348
North America,Aruba,2021-09-23,217,107195,99284,92.61999160408601
North America,Aruba,2021-09-24,165,107195,99449,92.773916693875648
North America,Aruba,2021-09-25,108,107195,99557,92.874667661737959
North America,Aruba,2021-09-26,51,107195,99608,92.922244507672929
North America,Aruba,2021-09-27,93,107195,99701,93.009002285554359
North America,Aruba,2021-09-28,155,107195,99856,93.1535985820234
North America,Aruba,2021-09-29,153,107195,100009,93.296329119828343
North America,Aruba,2021-09-30,118,107195,100127,93.406408881011231
North America,Aruba,2021-10-01,176,107195,100303,93.57059564345353
North America,Aruba,2021-10-02,2,107195,100305,93.572461402117639
North America,Aruba,2021-10-05,203,107195,100508,93.761835906525491
